loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
26700,36 months,14.68,921.39,C,10+ years,MORTGAGE,98100,Verified,home_improvement,39.55,0,717,41.2,Charged Off
9500,60 months,14.02,221.15,D,10+ years,RENT,58400,Source Verified,debt_consolidation,13.39,1,689,72.0,Fully Paid
5400,36 months,9.62,173.28,B,7 years,MORTGAGE,60100,Not Verified,debt_consolidation,29.12,0,698,50.4,Fully Paid
15800,60 months,11.48,347.32,B,< 1 year,MORTGAGE,104200,Source Verified,home_improvement,14.94,0,732,34.6,Fully Paid
16100,60 months,9.03,334.44,B,10+ years,MORTGAGE,108200,Verified,credit_card,21.24,0,724,30.9,Fully Paid
20000,36 months,13.99,683.46,C,4 years,RENT,37600,Source Verified,debt_consolidation,13.68,0,697,79.1,Fully Paid
8800,36 months,21.07,331.86,E,5 years,OWN,28700,Source Verified,debt_consolidation,21.08,0,673,28.0,Charged Off
12600,36 months,10.94,412.15,B,4 years,MORTGAGE,28800,Source Verified,debt_consolidation,14.04,0,696,54.4,Fully Paid
28800,36 months,16.9,1025.37,D,10+ years,MORTGAGE,40800,Not Verified,debt_consolidation,15.78,0,671,64.1,Fully Paid
24600,36 months,15.25,855.78,D,4 years,RENT,59400,Not Verified,home_improvement,24.2,0,681,80.8,Fully Paid
10800,36 months,19.88,400.71,D,10+ years,RENT,97500,Verified,credit_card,12.58,0,689,23.1,Fully Paid
35900,36 months,10.67,1169.72,B,4 years,RENT,62700,Source Verified,debt_consolidation,24.53,0,733,58.3,Charged Off
8500,36 months,11.78,281.43,B,10+ years,RENT,119700,Verified,credit_card,21.48,1,732,73.8,Fully Paid
11600,60 months,10.09,246.98,B,5 years,MORTGAGE,40700,Verified,debt_consolidation,10.54,1,735,48.7,Fully Paid
5800,36 months,14.12,198.57,C,< 1 year,MORTGAGE,108100,Verified,credit_card,18.95,0,684,58.3,Fully Paid
6000,60 months,11.75,132.71,B,1 year,MORTGAGE,76300,Verified,major_purchase,6.83,0,710,69.7,Fully Paid
15300,36 months,14.64,527.69,D,4 years,RENT,51700,Verified,debt_consolidation,27.41,0,682,27.8,Fully Paid
4700,36 months,15.46,163.99,C,2 years,RENT,98200,Verified,credit_card,9.89,2,701,70.4,Fully Paid
17300,36 months,17.72,623.01,D,10+ years,MORTGAGE,46000,Not Verified,debt_consolidation,19.74,0,712,37.7,Fully Paid
8700,36 months,11.36,286.31,B,10+ years,OWN,141200,Source Verified,debt_consolidation,15.69,0,741,25.7,Fully Paid
10700,36 months,11.47,352.69,B,10+ years,MORTGAGE,85700,Verified,small_business,6.59,0,712,41.2,Fully Paid
22600,36 months,13.26,764.32,C,10+ years,MORTGAGE,69200,Not Verified,credit_card,17.61,0,701,89.2,Fully Paid
22800,36 months,14.81,788.25,C,8 years,MORTGAGE,56800,Verified,debt_consolidation,19.53,0,701,55.0,Charged Off
16100,36 months,11.36,529.84,B,10+ years,MORTGAGE,130700,Not Verified,debt_consolidation,9.56,1,700,62.6,Fully Paid
9300,36 months,11.5,306.68,B,9 years,RENT,98700,Source Verified,debt_consolidation,11.75,1,728,54.3,Fully Paid
13400,60 months,13.58,308.88,C,3 years,MORTGAGE,29400,Not Verified,credit_card,8.65,0,706,66.8,Fully Paid
6800,60 months,9.58,143.08,B,10+ years,MORTGAGE,61100,Source Verified,debt_consolidation,23.27,1,721,57.8,Fully Paid
17600,60 months,6.94,348.0,A,< 1 year,MORTGAGE,44900,Not Verified,car,36.92,0,753,64.3,Charged Off
10900,36 months,16.7,386.99,C,5 years,RENT,123400,Source Verified,debt_consolidation,12.73,0,718,34.2,Fully Paid
6500,36 months,12.51,217.48,C,< 1 year,MORTGAGE,74100,Verified,home_improvement,15.64,0,693,34.5,Fully Paid
12200,36 months,13.43,413.6,C,10+ years,MORTGAGE,35900,Verified,medical,8.71,0,697,23.6,Fully Paid
7900,60 months,15.02,188.02,C,10+ years,MORTGAGE,33400,Source Verified,credit_card,17.02,0,686,43.3,Fully Paid
12500,60 months,14.96,297.11,C,10+ years,MORTGAGE,40100,Verified,debt_consolidation,6.85,0,709,16.4,Fully Paid
16900,60 months,12.64,381.42,C,5 years,MORTGAGE,39100,Not Verified,debt_consolidation,12.49,0,703,27.5,Fully Paid
12100,36 months,9.4,387.03,B,10+ years,MORTGAGE,62500,Verified,home_improvement,23.0,0,719,23.6,Fully Paid
13200,36 months,6.3,403.37,A,9 years,RENT,44200,Not Verified,debt_consolidation,22.9,0,741,85.5,Fully Paid
12900,36 months,10.47,419.1,B,10+ years,OWN,42400,Verified,debt_consolidation,6.85,1,721,59.4,Fully Paid
16700,36 months,9.36,533.86,B,10+ years,RENT,118000,Not Verified,credit_card,16.62,0,715,93.7,Charged Off
40000,36 months,10.94,1308.41,B,1 year,MORTGAGE,42400,Not Verified,debt_consolidation,20.86,0,696,35.4,Fully Paid
18500,60 months,14.21,432.48,C,10+ years,MORTGAGE,61200,Not Verified,major_purchase,28.86,0,701,50.3,Charged Off
25300,60 months,15.1,603.21,D,10+ years,OWN,249900,Verified,home_improvement,13.91,0,692,,Fully Paid
21400,60 months,9.6,450.49,B,4 years,MORTGAGE,73700,Verified,home_improvement,17.95,0,728,88.0,Charged Off
7700,36 months,20.15,286.75,E,2 years,MORTGAGE,47700,Not Verified,debt_consolidation,15.83,1,661,48.4,Fully Paid
33400,36 months,17.46,1198.46,D,4 years,MORTGAGE,120800,Verified,debt_consolidation,13.5,0,664,70.3,Fully Paid
18400,36 months,10.38,597.0,B,10+ years,RENT,65200,Source Verified,home_improvement,18.01,0,713,57.7,Fully Paid
18700,36 months,14.15,640.48,C,10+ years,MORTGAGE,103500,Not Verified,debt_consolidation,7.36,0,701,25.9,Fully Paid
13200,36 months,12.09,439.0,B,< 1 year,MORTGAGE,101900,Source Verified,debt_consolidation,22.4,2,716,25.7,Fully Paid
8600,60 months,13.82,199.31,D,1 year,RENT,83100,Not Verified,credit_card,25.59,0,662,39.8,Charged Off
10500,60 months,7.28,209.3,A,3 years,OWN,188600,Source Verified,debt_consolidation,23.36,0,738,73.8,Fully Paid
12800,36 months,10.74,417.48,B,3 years,MORTGAGE,83400,Not Verified,credit_card,19.66,0,702,64.1,Fully Paid
18000,60 months,11.59,396.68,B,2 years,MORTGAGE,149900,Not Verified,credit_card,12.52,0,723,27.3,Fully Paid
14100,36 months,10.46,458.02,B,,RENT,85200,Source Verified,credit_card,13.21,0,695,14.5,Fully Paid
12900,60 months,7.55,258.8,A,6 years,MORTGAGE,47500,Verified,debt_consolidation,30.56,0,744,41.0,Fully Paid
9200,60 months,13.54,211.88,C,9 years,MORTGAGE,90500,Verified,debt_consolidation,37.23,0,706,29.0,Fully Paid
40000,36 months,9.96,1289.94,B,,RENT,39600,Verified,debt_consolidation,21.84,2,687,66.6,Fully Paid
4300,36 months,16.54,152.32,C,9 years,RENT,110000,Source Verified,debt_consolidation,8.1,0,696,42.0,Fully Paid
8700,60 months,16.23,212.63,D,9 years,MORTGAGE,108000,Not Verified,debt_consolidation,9.66,0,686,20.5,Fully Paid
17100,36 months,10.45,555.39,B,5 years,RENT,31600,Not Verified,debt_consolidation,34.44,2,716,46.0,Fully Paid
20000,36 months,20.15,744.8,E,5 years,OWN,55100,Not Verified,debt_consolidation,22.71,0,657,11.6,Charged Off
14700,60 months,17.79,371.61,E,1 year,RENT,163000,Verified,debt_consolidation,7.22,0,658,17.8,Fully Paid
5500,36 months,12.71,184.55,C,10+ years,MORTGAGE,43600,Source Verified,debt_consolidation,3.45,0,729,70.2,Fully Paid
7600,36 months,9.76,244.38,B,4 years,MORTGAGE,18400,Source Verified,other,19.7,2,698,58.1,Fully Paid
33200,36 months,13.02,1118.96,C,2 years,RENT,78000,Not Verified,debt_consolidation,12.58,0,714,50.2,Fully Paid
26800,36 months,11.85,888.22,C,10+ years,MORTGAGE,49600,Verified,home_improvement,16.34,0,696,48.1,Fully Paid
6300,36 months,13.48,213.73,C,5 years,RENT,64800,Source Verified,debt_consolidation,15.77,0,704,,Fully Paid
32700,36 months,9.06,1040.76,B,10+ years,MORTGAGE,102600,Not Verified,medical,13.89,0,729,80.7,Fully Paid
9000,36 months,5.0,269.74,A,10+ years,RENT,50500,Verified,debt_consolidation,16.03,0,750,88.2,Fully Paid
14500,60 months,14.5,341.16,D,2 years,RENT,39200,Source Verified,debt_consolidation,10.33,0,692,76.1,Fully Paid
25300,60 months,12.78,572.81,C,4 years,MORTGAGE,92900,Source Verified,credit_card,7.95,0,679,63.0,Fully Paid
10500,60 months,14.76,248.47,C,10+ years,MORTGAGE,54900,Not Verified,credit_card,5.99,0,699,59.5,Charged Off
22300,36 months,13.94,761.51,C,< 1 year,MORTGAGE,60100,Not Verified,debt_consolidation,11.55,0,688,37.7,Fully Paid
11200,60 months,6.97,221.61,A,8 years,RENT,90000,Not Verified,debt_consolidation,34.03,0,754,17.9,Fully Paid
17300,36 months,10.2,559.85,B,3 years,MORTGAGE,51500,Source Verified,credit_card,12.89,0,710,44.9,Fully Paid
24900,36 months,9.44,796.92,B,5 years,RENT,79500,Verified,credit_card,4.59,1,700,66.5,Fully Paid
19800,36 months,13.71,673.93,C,7 years,RENT,37900,Not Verified,debt_consolidation,34.84,0,686,64.7,Fully Paid
9400,60 months,19.45,246.17,E,7 years,MORTGAGE,44700,Not Verified,home_improvement,12.54,1,664,71.9,Fully Paid
7900,60 months,12.57,178.02,C,6 years,MORTGAGE,53300,Verified,debt_consolidation,21.44,2,699,62.0,Fully Paid
17400,36 months,17.5,624.7,D,10+ years,MORTGAGE,32000,Source Verified,debt_consolidation,19.12,0,688,50.6,Fully Paid
14000,36 months,15.09,485.93,D,10+ years,MORTGAGE,132800,Source Verified,small_business,15.31,1,687,56.8,Fully Paid
17800,36 months,12.23,593.17,C,10+ years,MORTGAGE,70300,Verified,debt_consolidation,24.58,0,713,77.9,Charged Off
10800,60 months,10.06,229.79,B,1 year,RENT,163100,Not Verified,debt_consolidation,14.07,0,711,19.8,Fully Paid
10800,36 months,5.76,327.38,A,8 years,RENT,64500,Source Verified,debt_consolidation,20.85,0,764,43.2,Fully Paid
10400,36 months,8.07,326.23,B,10+ years,MORTGAGE,41100,Verified,other,14.84,0,737,33.4,Fully Paid
40000,36 months,21.6,1519.35,E,1 year,MORTGAGE,77900,Source Verified,credit_card,11.58,0,668,58.3,Fully Paid
16200,36 months,12.29,540.32,B,2 years,RENT,38900,Not Verified,home_improvement,12.07,0,727,15.7,Fully Paid
19700,60 months,8.44,403.61,A,10+ years,MORTGAGE,31100,Source Verified,credit_card,13.5,0,767,26.8,Fully Paid
8300,36 months,13.06,279.9,C,10+ years,MORTGAGE,105900,Not Verified,car,18.51,0,713,81.4,Fully Paid
16200,36 months,9.83,521.44,B,10+ years,OWN,36400,Verified,debt_consolidation,17.08,0,694,46.8,Fully Paid
30300,36 months,11.28,996.01,B,6 years,MORTGAGE,59600,Verified,major_purchase,15.3,0,710,75.8,Fully Paid
12700,36 months,6.52,389.36,A,10+ years,RENT,90700,Source Verified,credit_card,19.92,3,747,36.6,Fully Paid
15200,60 months,6.17,295.06,A,6 years,RENT,83900,Not Verified,debt_consolidation,20.04,1,729,37.5,Charged Off
8900,36 months,17.75,320.64,D,7 years,MORTGAGE,121200,Not Verified,home_improvement,19.24,0,681,42.8,Fully Paid
17400,60 months,10.29,372.19,B,1 year,OWN,132600,Not Verified,credit_card,31.05,1,725,68.4,Charged Off
28100,60 months,6.81,553.9,A,2 years,RENT,80700,Not Verified,debt_consolidation,15.65,0,749,67.5,Fully Paid
18700,36 months,10.0,603.4,B,,RENT,48600,Verified,credit_card,29.65,0,702,57.7,Fully Paid
19900,36 months,19.3,732.48,D,10+ years,RENT,54600,Source Verified,credit_card,42.08,0,665,26.5,Fully Paid
36600,36 months,9.82,1177.89,B,4 years,MORTGAGE,60600,Verified,debt_consolidation,5.93,0,729,44.4,Fully Paid
10000,36 months,6.25,305.35,A,2 years,RENT,56500,Not Verified,debt_consolidation,20.94,0,758,41.1,Fully Paid
15200,36 months,15.29,529.07,C,4 years,MORTGAGE,150100,Verified,other,27.0,0,701,49.4,Fully Paid
25900,36 months,15.18,900.12,D,< 1 year,RENT,50000,Not Verified,home_improvement,11.56,1,675,52.0,Fully Paid
7800,60 months,7.77,157.3,A,8 years,RENT,103200,Verified,credit_card,9.21,1,737,21.6,Fully Paid
5600,36 months,12.2,186.54,C,10+ years,RENT,70400,Verified,debt_consolidation,16.28,0,692,68.9,Fully Paid
27500,36 months,14.92,952.22,D,3 years,RENT,44000,Not Verified,debt_consolidation,19.06,1,698,67.5,Fully Paid
23200,36 months,10.66,755.81,B,10+ years,RENT,50100,Verified,credit_card,13.28,0,711,56.0,Fully Paid
17500,36 months,11.82,579.75,B,10+ years,RENT,30900,Verified,debt_consolidation,18.17,1,716,44.1,Fully Paid
5100,36 months,10.95,166.85,B,9 years,OWN,140500,Not Verified,debt_consolidation,15.59,0,708,37.0,Fully Paid
10800,60 months,6.33,210.46,A,10+ years,RENT,33500,Source Verified,credit_card,22.95,0,734,7.2,Fully Paid
38000,36 months,12.47,1270.69,B,7 years,RENT,82100,Not Verified,debt_consolidation,14.26,1,736,80.6,Fully Paid
18800,60 months,14.26,439.98,C,10+ years,MORTGAGE,64300,Not Verified,debt_consolidation,9.65,0,710,65.3,Fully Paid
23100,36 months,20.97,869.94,E,9 years,MORTGAGE,77300,Source Verified,small_business,17.05,0,677,47.5,Fully Paid
20400,36 months,21.46,773.4,E,5 years,MORTGAGE,49000,Source Verified,debt_consolidation,7.65,0,670,56.2,Fully Paid
5900,36 months,16.03,207.51,D,5 years,MORTGAGE,64300,Not Verified,debt_consolidation,27.2,0,680,50.8,Fully Paid
15900,60 months,12.86,360.64,C,10+ years,MORTGAGE,55300,Source Verified,debt_consolidation,10.23,0,695,40.0,Fully Paid
5700,60 months,8.13,115.93,B,4 years,RENT,113500,Source Verified,other,34.32,0,714,29.9,Fully Paid
5000,36 months,9.9,161.1,B,< 1 year,MORTGAGE,46600,Not Verified,debt_consolidation,17.54,0,716,60.5,Fully Paid
6200,36 months,8.68,196.24,B,10+ years,MORTGAGE,74300,Verified,debt_consolidation,17.74,0,714,60.9,Fully Paid
6300,60 months,15.92,152.94,D,7 years,MORTGAGE,29600,Verified,major_purchase,10.29,0,696,,Fully Paid
26000,36 months,9.86,837.24,B,3 years,MORTGAGE,32400,Verified,major_purchase,2.31,0,732,57.9,Fully Paid
9000,60 months,21.38,245.41,E,1 year,MORTGAGE,104200,Not Verified,debt_consolidation,14.51,0,679,83.0,Fully Paid
7600,60 months,15.98,184.74,D,10+ years,RENT,85400,Verified,debt_consolidation,17.14,0,678,40.5,Fully Paid
21100,36 months,11.52,695.99,C,10+ years,RENT,23700,Source Verified,debt_consolidation,8.73,0,709,,Fully Paid
40000,36 months,14.26,1372.16,C,5 years,RENT,85300,Verified,credit_card,13.26,0,687,43.1,Fully Paid
14200,60 months,8.3,289.97,B,10+ years,OWN,25100,Source Verified,home_improvement,6.94,0,711,57.6,Fully Paid
5100,36 months,17.82,183.92,D,10+ years,RENT,52800,Not Verified,debt_consolidation,25.78,1,710,22.6,Fully Paid
13700,60 months,18.91,354.71,E,8 years,RENT,44300,Verified,debt_consolidation,20.57,0,662,62.7,Fully Paid
4100,36 months,6.86,126.33,A,10+ years,MORTGAGE,51800,Source Verified,debt_consolidation,12.03,0,756,43.7,Fully Paid
17200,36 months,9.68,552.42,B,10+ years,RENT,92800,Verified,debt_consolidation,18.5,0,717,27.2,Fully Paid
9700,60 months,22.15,268.73,E,4 years,MORTGAGE,68000,Verified,credit_card,18.71,0,664,55.7,Fully Paid
15800,36 months,10.65,514.66,B,8 years,RENT,51400,Not Verified,credit_card,2.66,0,724,,Fully Paid
12700,60 months,6.24,246.95,A,7 years,MORTGAGE,72800,Source Verified,credit_card,13.02,0,733,15.6,Fully Paid
14100,36 months,11.27,463.42,B,,RENT,77500,Verified,debt_consolidation,26.44,0,726,32.7,Charged Off
5800,36 months,10.52,188.57,B,,RENT,126200,Verified,home_improvement,13.68,0,703,44.5,Fully Paid
9100,36 months,7.17,281.69,A,2 years,MORTGAGE,74400,Not Verified,home_improvement,11.29,2,753,51.3,Fully Paid
34900,36 months,19.81,1293.63,E,9 years,MORTGAGE,110300,Source Verified,credit_card,21.63,0,691,44.6,Charged Off
13100,60 months,6.68,257.42,A,1 year,MORTGAGE,45300,Source Verified,debt_consolidation,8.18,0,753,92.1,Fully Paid
16200,36 months,11.6,534.98,B,6 years,MORTGAGE,127900,Source Verified,medical,29.14,0,707,56.9,Charged Off
8000,36 months,5.92,243.09,A,8 years,MORTGAGE,39500,Source Verified,debt_consolidation,13.43,0,738,81.2,Fully Paid
21600,36 months,18.08,781.76,E,3 years,MORTGAGE,77600,Not Verified,debt_consolidation,18.78,0,656,82.8,Charged Off
10300,60 months,6.98,203.86,A,< 1 year,MORTGAGE,56600,Source Verified,credit_card,27.93,0,752,34.5,Fully Paid
11000,36 months,5.37,331.51,A,,MORTGAGE,54500,Not Verified,debt_consolidation,27.82,0,760,51.0,Fully Paid
21100,60 months,12.39,473.53,C,< 1 year,OWN,59900,Verified,credit_card,15.43,1,704,27.0,Fully Paid
37700,60 months,10.75,815.0,B,10+ years,MORTGAGE,65900,Verified,debt_consolidation,20.05,0,712,38.7,Fully Paid
14300,36 months,19.03,524.4,D,1 year,OWN,39700,Source Verified,debt_consolidation,31.74,1,684,86.3,Charged Off
10600,60 months,7.84,214.12,A,< 1 year,RENT,75000,Not Verified,debt_consolidation,20.52,0,747,42.3,Fully Paid
11900,36 months,13.66,404.75,C,8 years,RENT,176700,Source Verified,credit_card,13.66,1,674,93.1,Fully Paid
16500,60 months,11.4,362.05,B,10+ years,RENT,92400,Source Verified,credit_card,34.33,0,732,30.8,Fully Paid
11000,36 months,10.89,359.55,B,10+ years,MORTGAGE,70900,Source Verified,credit_card,26.23,1,720,52.2,Fully Paid
19700,60 months,12.27,440.91,B,10+ years,MORTGAGE,44600,Not Verified,debt_consolidation,13.82,0,714,74.6,Fully Paid
6300,36 months,12.97,212.18,C,< 1 year,MORTGAGE,152300,Not Verified,debt_consolidation,22.24,0,720,54.9,Charged Off
10400,36 months,8.97,330.57,B,1 year,MORTGAGE,46600,Source Verified,debt_consolidation,5.6,0,710,80.2,Fully Paid
24400,60 months,13.32,559.18,C,10+ years,MORTGAGE,52900,Source Verified,debt_consolidation,38.0,0,702,7.1,Fully Paid
16100,60 months,6.06,311.71,A,10+ years,RENT,65500,Not Verified,debt_consolidation,3.59,0,726,66.2,Fully Paid
21000,36 months,12.18,699.31,C,4 years,MORTGAGE,56200,Verified,major_purchase,31.94,0,681,29.2,Fully Paid
5900,36 months,6.83,181.72,A,4 years,OWN,73600,Not Verified,credit_card,20.36,2,736,87.6,Fully Paid
32100,60 months,15.07,764.84,C,5 years,MORTGAGE,94200,Source Verified,small_business,14.44,0,708,60.8,Charged Off
4000,36 months,17.59,143.79,E,10+ years,RENT,64400,Not Verified,credit_card,13.04,0,658,55.9,Fully Paid
13800,36 months,12.46,461.4,C,4 years,OWN,94700,Source Verified,debt_consolidation,18.1,0,677,58.9,Fully Paid
10300,60 months,13.09,234.83,C,< 1 year,MORTGAGE,28400,Source Verified,debt_consolidation,25.29,1,694,70.4,Fully Paid
6000,36 months,16.71,213.05,D,8 years,MORTGAGE,46700,Source Verified,debt_consolidation,20.96,0,702,31.7,Charged Off
7000,60 months,13.16,159.85,C,10+ years,RENT,109100,Verified,credit_card,7.59,1,714,30.2,Fully Paid
25200,36 months,9.11,802.64,B,10+ years,RENT,31100,Verified,debt_consolidation,7.76,0,716,13.7,Fully Paid
16400,60 months,18.6,421.82,D,1 year,MORTGAGE,56800,Verified,debt_consolidation,40.57,0,684,63.8,Charged Off
8200,36 months,6.6,251.7,A,9 years,OWN,93600,Not Verified,credit_card,10.39,0,740,82.9,Fully Paid
9000,36 months,10.07,290.7,B,10+ years,MORTGAGE,51300,Verified,debt_consolidation,13.03,0,715,53.2,Fully Paid
7700,36 months,13.87,262.68,D,9 years,MORTGAGE,80600,Not Verified,debt_consolidation,22.01,0,682,57.7,Fully Paid
9300,36 months,12.64,311.74,C,6 years,RENT,46700,Verified,credit_card,15.31,0,704,65.8,Fully Paid
21100,36 months,24.58,834.25,E,10+ years,RENT,58100,Not Verified,medical,29.2,0,673,70.1,Charged Off
13000,60 months,12.17,290.3,C,5 years,MORTGAGE,108700,Not Verified,debt_consolidation,21.62,0,717,26.2,Fully Paid
10100,60 months,12.95,229.55,C,10+ years,MORTGAGE,41400,Not Verified,debt_consolidation,20.23,0,705,40.9,Charged Off
13300,60 months,14.61,313.69,C,1 year,MORTGAGE,136400,Not Verified,debt_consolidation,12.13,0,683,34.5,Fully Paid
21900,60 months,6.6,429.53,A,3 years,MORTGAGE,28400,Verified,debt_consolidation,9.07,0,735,57.4,Fully Paid
12700,60 months,14.68,300.0,C,10+ years,OWN,38300,Not Verified,debt_consolidation,25.95,1,697,47.4,Fully Paid
23600,60 months,7.77,475.93,A,10+ years,MORTGAGE,19800,Not Verified,debt_consolidation,10.88,0,731,44.2,Fully Paid
21500,36 months,14.43,739.32,C,< 1 year,RENT,41200,Not Verified,credit_card,9.38,0,717,21.0,Fully Paid
11000,36 months,13.24,371.91,C,< 1 year,MORTGAGE,77400,Not Verified,debt_consolidation,12.73,0,698,77.5,Fully Paid
21700,36 months,12.5,725.94,C,7 years,MORTGAGE,120100,Source Verified,credit_card,4.45,0,712,35.3,Fully Paid
14600,60 months,14.01,339.79,C,4 years,MORTGAGE,40600,Not Verified,debt_consolidation,19.39,1,707,68.8,Charged Off
8600,36 months,12.22,286.55,B,10+ years,MORTGAGE,85300,Source Verified,debt_consolidation,13.25,1,689,27.7,Fully Paid
5500,36 months,24.79,218.07,F,3 years,MORTGAGE,152600,Verified,debt_consolidation,26.08,0,667,55.4,Charged Off
10900,36 months,21.81,415.21,E,5 years,MORTGAGE,53200,Not Verified,small_business,49.72,1,662,95.3,Charged Off
7800,60 months,14.82,184.83,D,2 years,MORTGAGE,53400,Verified,small_business,43.21,1,693,27.3,Fully Paid
19900,36 months,7.44,618.47,A,10+ years,MORTGAGE,176000,Not Verified,car,15.35,2,759,68.9,Fully Paid
10300,36 months,6.92,317.66,A,2 years,RENT,116500,Source Verified,debt_consolidation,20.37,0,740,51.7,Fully Paid
24900,36 months,15.21,865.73,D,1 year,RENT,188700,Not Verified,debt_consolidation,8.23,1,679,85.9,Charged Off
7400,60 months,9.55,155.59,B,4 years,OWN,104200,Not Verified,credit_card,33.33,0,701,76.2,Fully Paid
24500,36 months,9.09,780.12,B,10+ years,OWN,58100,Verified,debt_consolidation,10.41,0,717,19.8,Fully Paid
2400,36 months,11.27,78.88,B,10+ years,MORTGAGE,70100,Not Verified,debt_consolidation,31.52,0,716,74.7,Charged Off
36200,36 months,7.04,1118.41,A,1 year,RENT,38200,Verified,major_purchase,8.5,0,762,,Fully Paid
9000,36 months,10.55,292.73,B,1 year,RENT,72300,Not Verified,home_improvement,10.36,0,712,45.7,Fully Paid
12600,36 months,11.62,416.22,B,,MORTGAGE,155200,Verified,debt_consolidation,16.39,2,734,58.5,Fully Paid
12500,36 months,6.01,380.33,A,3 years,MORTGAGE,91000,Not Verified,debt_consolidation,40.28,0,743,32.9,Fully Paid
17900,36 months,14.55,616.57,C,1 year,OWN,36100,Verified,debt_consolidation,17.01,0,697,14.3,Fully Paid
14600,60 months,9.22,304.63,B,10+ years,RENT,71100,Verified,debt_consolidation,12.78,1,722,45.9,Fully Paid
17500,36 months,14.45,601.94,C,7 years,MORTGAGE,35100,Source Verified,debt_consolidation,3.55,0,712,46.0,Fully Paid
9400,36 months,11.07,308.06,B,3 years,RENT,77200,Verified,debt_consolidation,9.09,1,729,61.7,Fully Paid
17100,36 months,6.31,522.62,A,8 years,MORTGAGE,48800,Not Verified,medical,20.93,0,750,48.1,Fully Paid
11400,60 months,17.75,287.94,D,3 years,RENT,55500,Source Verified,credit_card,10.34,0,663,34.6,Fully Paid
7800,36 months,6.43,238.81,A,10+ years,OWN,46800,Not Verified,debt_consolidation,15.96,0,748,63.8,Fully Paid
13400,36 months,15.07,464.97,C,7 years,RENT,55400,Verified,other,21.22,0,698,41.4,Fully Paid
13100,36 months,6.95,404.19,A,3 years,OWN,181500,Verified,major_purchase,13.25,0,757,6.4,Fully Paid
13600,60 months,14.73,321.62,C,3 years,MORTGAGE,61300,Source Verified,debt_consolidation,24.8,0,691,,Charged Off
14200,36 months,14.36,487.81,C,10+ years,RENT,79400,Not Verified,major_purchase,21.33,0,707,73.1,Fully Paid
7500,36 months,9.51,240.28,B,1 year,MORTGAGE,53300,Source Verified,credit_card,3.79,0,678,69.0,Fully Paid
7400,36 months,14.39,254.32,D,6 years,MORTGAGE,108600,Source Verified,debt_consolidation,33.94,0,687,68.6,Fully Paid
8400,60 months,21.25,228.43,E,,MORTGAGE,36800,Source Verified,major_purchase,17.09,0,684,71.8,Fully Paid
8800,36 months,11.1,288.52,B,5 years,MORTGAGE,28100,Not Verified,debt_consolidation,24.88,0,727,55.1,Fully Paid
8000,36 months,13.47,271.37,C,8 years,RENT,31800,Not Verified,debt_consolidation,12.24,1,721,65.2,Fully Paid
14300,36 months,10.77,466.61,B,10+ years,MORTGAGE,42200,Verified,debt_consolidation,17.18,0,713,46.2,Fully Paid
13700,36 months,13.64,465.84,C,5 years,OWN,58000,Not Verified,credit_card,12.92,0,659,11.2,Fully Paid
9300,36 months,7.65,289.93,A,4 years,MORTGAGE,50600,Not Verified,credit_card,19.66,1,731,58.8,Charged Off
20200,36 months,12.17,672.57,C,10+ years,MORTGAGE,222600,Verified,credit_card,18.5,0,701,58.2,Fully Paid
14900,36 months,9.91,480.15,B,1 year,RENT,33100,Source Verified,car,18.24,0,715,34.1,Fully Paid
24700,60 months,18.12,628.83,E,10+ years,OWN,44500,Not Verified,debt_consolidation,18.35,0,668,72.8,Fully Paid
25000,36 months,12.15,832.15,C,,RENT,40600,Verified,debt_consolidation,10.96,0,698,60.6,Fully Paid
8400,36 months,13.66,285.71,C,10+ years,RENT,113600,Source Verified,car,14.11,1,701,,Fully Paid
8800,36 months,6.13,268.23,A,3 years,RENT,34500,Source Verified,debt_consolidation,29.63,0,766,70.1,Fully Paid
10800,36 months,6.08,328.95,A,10+ years,MORTGAGE,127900,Source Verified,credit_card,9.49,0,729,79.3,Fully Paid
8900,36 months,13.77,303.19,C,1 year,RENT,53100,Not Verified,credit_card,15.27,0,700,42.4,Fully Paid
9600,36 months,6.6,294.67,A,3 years,RENT,113200,Verified,debt_consolidation,11.54,0,743,84.6,Fully Paid
5800,36 months,22.58,223.25,E,5 years,MORTGAGE,38600,Source Verified,debt_consolidation,10.12,0,665,36.4,Charged Off
16500,36 months,14.43,567.38,C,,RENT,117800,Source Verified,credit_card,13.91,0,684,63.5,Fully Paid
29200,36 months,17.45,1047.61,E,10+ years,RENT,72100,Not Verified,home_improvement,15.79,0,692,20.4,Fully Paid
16800,36 months,22.18,643.17,E,10+ years,RENT,117400,Not Verified,small_business,21.21,2,656,29.4,Fully Paid
8800,36 months,11.39,289.73,B,10+ years,OWN,57200,Not Verified,credit_card,8.18,0,709,36.2,Fully Paid
12200,60 months,11.63,269.11,C,2 years,RENT,27300,Not Verified,debt_consolidation,10.05,0,720,32.0,Fully Paid
15100,36 months,19.97,560.94,E,10+ years,RENT,51200,Not Verified,debt_consolidation,20.69,1,672,56.0,Fully Paid
11500,60 months,8.76,237.38,B,9 years,MORTGAGE,29300,Not Verified,debt_consolidation,23.24,1,707,16.5,Fully Paid
